subject,condition,studyResp,named,whichItem,trial
6,1,0,0,87,155
6,2,0,0,95,156
6,4,0,0,82,157
6,4,1,0,80,158
6,2,1,0,84,159
6,3,0,0,66,160
6,4,1,0,13,161
6,3,0,1,5,162
6,1,0,0,184,163
6,4,0,0,44,164
6,1,0,0,45,165
6,2,0,0,6,166
6,1,0,0,21,167
6,4,0,0,122,168
6,3,0,0,193,169
6,4,0,0,165,170
6,1,0,0,149,171
6,4,0,0,171,172
6,2,1,0,93,173
6,1,0,0,146,174
6,4,0,0,101,175
6,2,0,0,42,176
6,4,0,0,88,177
6,1,0,0,55,178
6,4,0,0,142,179
6,3,0,0,167,180
6,4,0,0,46,181
6,1,0,0,185,182
6,2,0,0,189,183
6,3,0,0,159,184
6,3,0,0,30,185
6,1,0,0,164,186
6,4,0,0,56,187
6,4,0,0,112,188
6,1,0,0,7,189
6,4,0,0,65,190
6,3,0,0,196,191
6,4,0,0,100,192
6,2,1,0,49,193
6,4,1,1,57,194
6,4,0,0,18,195
6,2,1,0,81,196
6,3,1,0,38,197
6,1,1,1,74,198
6,2,1,0,136,199
6,4,0,0,34,200
7,3,2,1,125,1
7,4,3,1,12,2
7,2,2,1,35,3
7,2,1,0,132,4
7,2,1,0,95,5
7,2,2,0,142,6
7,3,3,1,36,7
7,4,1,1,108,8
7,3,2,1,103,9
7,1,1,0,91,10
7,4,2,0,175,11
7,1,1,1,44,12
7,3,2,1,141,13
7,1,2,1,170,14
7,2,3,1,97,15
7,4,2,0,129,16
7,3,2,0,23,17
7,1,2,0,38,18
7,2,2,0,116,19
7,2,3,1,87,20
7,3,1,0,163,21
7,1,1,0,99,22
7,4,1,0,94,23
7,1,1,0,72,24
7,2,3,0,74,25
7,1,1,0,158,26
7,4,2,1,167,27
7,2,2,0,26,28
7,3,2,1,190,29
7,4,2,0,93,30
7,4,2,0,45,31
7,4,3,1,20,32
7,4,2,0,162,33
7,4,2,0,177,34
7,1,1,1,31,35
7,1,2,1,151,36
7,2,3,0,179,37
7,4,1,1,182,38
7,2,2,0,187,39
7,2,1,0,71,40
7,1,1,0,180,41
7,4,3,1,104,42
7,4,3,1,172,43
7,3,2,0,52,44
7,3,1,0,102,45
7,2,3,1,62,46
7,2,1,0,18,47
7,2,1,1,25,48
7,1,2,1,112,49
7,3,2,0,24,50
7,1,2,0,120,51
7,4,2,0,58,52
7,1,2,1,85,53
7,3,2,1,106,54
7,1,0,0,114,55
7,1,2,1,169,56
7,1,1,1,84,57
7,2,2,0,13,58
7,2,2,0,3,59
7,4,1,1,107,60
7,1,1,1,164,61
7,2,2,1,119,62
7,4,3,1,73,63
7,2,1,0,135,64
7,2,2,0,75,65
7,1,1,0,50,66
7,2,3,1,14,67
7,3,2,0,189,68
7,3,3,1,171,69
7,1,1,0,146,70
7,2,1,0,76,71
7,4,3,0,115,72
7,2,2,0,113,73
7,4,3,1,195,74
7,1,2,1,1,75
7,1,1,0,100,76
7,2,3,1,79,77
7,3,2,1,46,78
7,4,2,0,127,79
7,4,1,0,186,80
7,1,2,1,2,81
7,3,2,0,34,82
7,1,1,0,128,83
7,3,1,0,81,84
7,1,1,0,149,85
7,3,3,1,19,86
7,3,1,0,80,87
7,1,1,0,148,88
7,1,2,1,150,89
7,4,3,1,185,90
7,4,2,1,130,91
7,1,1,0,147,92
7,2,2,1,168,93
7,1,1,0,10,94
7,3,2,1,144,95
7,4,2,0,181,96
7,2,2,1,48,97
7,3,2,1,78,98
7,4,2,1,17,99
7,2,3,1,39,100
7,2,3,1,42,101
7,2,2,0,126,102
7,2,2,0,11,103
7,3,2,0,30,104
7,3,3,1,59,105
7,4,2,0,174,106
7,2,2,0,145,107
7,3,1,0,15,108
7,3,3,1,133,109
7,4,3,1,69,110
7,4,1,0,63,111
7,1,2,0,136,112
7,1,2,0,178,113
7,2,3,0,61,114
7,2,1,0,137,115
7,3,2,1,117,116
7,4,1,0,193,117
7,3,1,0,21,118
7,1,2,1,33,119
7,1,1,1,57,120
7,1,2,1,110,121
7,4,2,1,165,122
7,4,1,1,101,123
7,4,2,0,139,124
7,1,1,0,118,125
7,3,1,0,161,126
7,3,3,1,183,127
7,2,3,0,191,128
7,2,2,0,198,129
7,2,1,0,40,130
7,2,1,0,6,131
7,1,2,0,184,132
7,2,2,1,134,133
7,4,1,1,5,134
7,3,2,0,51,135
7,2,2,1,166,136
7,3,1,0,4,137
7,2,1,0,54,138
7,3,3,1,173,139
7,4,2,1,68,140
7,3,3,1,41,141
7,3,2,0,86,142
7,1,1,1,92,143
7,4,3,1,176,144
7,3,2,0,156,145
7,3,2,1,200,146
7,1,1,1,60,147
7,4,1,1,138,148
7,2,3,1,121,149
7,3,2,0,49,150
7,4,3,1,188,151
7,1,1,0,160,152
7,1,3,0,64,153
7,1,1,0,67,154
7,2,2,0,96,155
7,3,2,0,105,156
7,3,2,1,194,157
7,3,1,1,55,158
7,1,1,0,155,159
7,1,1,0,143,160
7,3,1,1,29,161
7,1,1,0,82,162
7,1,1,0,154,163
7,4,2,0,77,164
7,2,2,1,123,165
7,1,2,1,196,166
7,4,3,1,124,167
7,2,2,1,192,168
7,1,1,1,153,169
7,3,2,0,157,170
7,1,2,1,140,171
7,3,2,0,122,172
7,3,2,1,131,173
7,4,2,1,197,174
7,3,2,1,37,175
7,3,3,1,22,176
7,4,2,0,89,177
7,1,2,1,90,178
7,2,2,0,109,179
7,4,1,0,53,180
7,2,1,0,152,181
7,4,2,0,65,182
7,3,2,0,9,183
7,3,2,0,199,184
7,3,2,0,88,185
7,4,3,1,66,186
7,4,2,0,28,187
7,2,2,0,98,188
7,4,3,1,70,189
7,4,2,0,159,190
7,1,1,0,27,191
7,4,2,1,8,192
7,3,2,0,111,193
7,2,3,1,47,194
7,4,2,0,43,195
7,2,3,1,16,196
7,4,2,1,32,197
7,2,2,0,56,198
7,3,2,0,83,199
7,1,2,0,7,200
8,1,0,0,150,1
8,4,3,1,181,2
8,1,0,0,159,3
8,2,1,0,49,4
8,2,2,0,163,5
8,4,3,0,107,6
8,1,2,0,132,7
8,4,3,0,177,8
8,3,3,1,121,9
8,4,3,1,36,10
8,2,0,0,143,11
8,3,3,0,79,12
8,2,0,0,115,13
8,3,3,1,153,14
8,1,3,1,195,15
8,4,3,0,53,16
8,2,3,1,94,17
8,4,3,1,86,18
8,1,3,1,25,19
8,3,3,1,131,20
8,4,3,1,35,21
8,1,2,0,96,22
8,4,3,1,65,23
8,1,2,0,5,24
8,3,3,0,114,25
8,1,2,0,174,26
8,4,3,1,85,27
8,2,3,1,19,28
8,2,3,0,197,29
8,4,3,1,109,30
8,1,3,1,148,31
8,1,3,1,1,32
8,3,3,1,83,33
8,3,3,1,158,34
8,4,3,1,27,35
8,4,3,1,97,36
8,4,3,1,3,37
8,4,3,1,140,38
8,4,3,1,9,39
8,4,3,1,18,40
8,3,3,1,54,41
8,1,3,1,175,42
8,3,3,1,7,43
8,4,3,0,182,44
8,2,2,0,179,45
8,2,3,1,103,46
8,4,3,1,69,47
8,4,3,1,188,48
8,3,3,1,16,49
8,4,3,1,78,50
8,3,3,1,165,51
8,3,3,1,40,52
8,1,3,1,186,53
8,4,3,1,144,54
8,2,3,1,24,55
8,1,3,1,15,56
8,4,3,0,67,57
8,2,3,1,17,58
8,2,3,1,47,59
8,2,3,1,63,60
8,1,3,0,147,61
8,1,0,0,91,62
8,3,3,0,21,63
8,2,3,1,108,64
8,1,2,0,93,65
8,2,3,1,102,66
8,4,3,1,155,67
8,2,3,0,125,68
8,1,3,1,120,69
8,1,3,1,133,70
8,1,2,0,127,71
8,1,3,0,187,72
8,3,3,1,101,73
8,2,3,1,152,74
8,1,2,0,189,75
8,4,3,1,22,76
8,3,2,0,76,77
8,1,3,1,123,78
8,1,3,1,39,79
8,4,3,0,178,80
8,2,3,1,20,81
8,1,3,1,68,82
8,2,3,1,28,83
8,2,3,1,149,84
8,1,2,0,37,85
8,3,2,0,193,86
8,3,3,1,136,87
8,1,3,1,183,88
8,3,3,1,34,89
8,4,3,1,194,90
8,4,3,0,191,91
8,3,3,1,95,92
8,2,3,0,72,93
8,3,3,1,117,94
8,2,3,0,172,95
8,3,3,1,198,96
8,2,2,0,146,97
8,3,3,1,30,98
8,4,3,1,44,99
8,1,2,0,105,100
8,2,3,1,169,101
8,1,0,1,192,102
8,4,3,1,42,103
8,3,3,1,166,104
8,3,3,1,33,105
8,2,3,1,156,106
8,1,3,0,122,107
8,2,3,1,11,108
8,3,3,1,128,109
8,4,3,1,6,110
8,1,3,0,43,111
8,3,3,1,98,112
8,1,3,0,23,113
8,1,0,0,82,114
8,4,3,1,190,115
8,3,3,1,51,116
8,4,3,1,142,117
8,3,3,0,145,118
8,2,3,1,184,119
8,3,3,1,199,120
8,4,2,0,135,121
8,3,3,1,168,122
8,2,2,0,112,123
8,3,3,1,124,124
8,3,3,1,81,125
8,4,3,1,77,126
8,3,3,1,185,127
8,1,3,1,50,128
8,4,3,1,10,129
8,2,3,0,60,130
8,2,3,1,92,131
8,1,3,1,71,132
8,3,3,1,113,133
8,2,3,1,32,134
8,1,2,0,80,135
8,2,3,1,141,136
8,2,2,0,126,137
8,4,2,0,52,138
8,4,3,1,164,139
8,4,3,1,84,140
8,3,3,1,74,141
8,2,3,1,162,142
8,2,2,0,111,143
8,1,3,1,2,144
8,1,1,0,196,145
8,1,2,0,75,146
8,3,2,0,139,147
8,3,3,0,154,148
8,2,3,1,119,149
8,2,2,0,57,150
8,4,3,1,55,151
8,3,2,0,130,152
8,3,3,1,66,153
8,1,3,1,129,154
8,1,3,1,38,155
8,4,3,1,87,156
8,3,3,1,104,157
8,4,2,1,56,158
8,3,3,1,110,159
8,2,3,0,116,160
8,2,3,1,106,161
8,4,3,1,73,162
8,4,3,1,90,163
8,2,3,1,118,164
8,1,3,1,48,165
8,1,3,0,45,166
8,2,2,1,62,167
8,3,3,1,26,168
8,2,3,1,176,169
8,2,3,1,12,170
8,4,3,1,70,171
8,2,3,1,8,172
8,3,3,1,161,173
8,4,3,1,31,174
8,2,2,0,89,175
8,4,3,1,167,176
8,2,3,1,170,177
8,3,2,0,134,178
8,4,2,0,4,179
8,3,3,1,137,180
8,4,2,1,173,181
8,1,3,1,59,182
8,2,3,1,61,183
8,3,3,1,14,184
8,3,3,1,46,185
8,4,3,1,64,186
8,1,3,1,58,187
8,2,2,1,171,188
8,4,3,1,200,189
8,3,2,0,29,190
8,1,3,1,151,191
8,1,2,0,180,192
8,3,3,1,41,193
8,3,3,1,157,194
8,1,3,1,88,195
8,1,2,1,138,196
8,2,2,0,13,197
8,1,0,0,160,198
8,1,3,1,99,199
8,2,3,1,100,200
9,4,1,1,101,1
9,3,2,0,23,2
9,3,3,1,19,3
9,1,2,0,169,4
9,3,3,1,12,5
9,2,0,1,29,6
9,4,1,1,8,7
9,4,3,1,170,8
9,3,2,1,25,9
9,3,3,1,194,10
9,1,2,0,121,11
9,1,1,0,40,12
9,3,1,0,195,13
9,1,1,1,78,14
9,2,2,0,179,15
9,2,0,0,145,16
9,3,2,1,113,17
9,1,0,0,10,18
9,3,3,0,61,19
9,3,2,0,172,20
9,4,3,0,38,21
9,1,1,0,62,22
9,2,1,1,27,23
9,4,2,0,89,24
9,4,3,1,77,25
9,2,2,0,34,26
9,1,1,0,59,27
9,4,3,1,197,28
9,2,2,0,178,29
9,2,0,1,138,30
9,1,1,0,58,31
9,1,1,0,85,32
9,3,1,0,198,33
9,1,1,0,157,34
9,2,1,0,186,35
9,3,2,0,152,36
9,4,3,1,37,37
9,1,1,0,116,38
9,4,3,0,66,39
9,4,2,0,155,40
9,3,3,1,70,41
9,4,1,1,42,42
9,3,1,0,63,43
9,3,3,1,112,44
9,3,3,0,64,45
9,1,1,0,3,46
9,2,2,0,200,47
9,3,1,1,130,48
9,2,3,1,151,49
9,1,2,0,185,50
9,2,2,0,128,51
9,4,1,0,165,52
9,3,2,0,189,53
9,4,2,0,56,54
9,1,0,0,149,55
9,1,1,0,73,56
9,2,2,0,190,57
9,3,1,0,9,58
9,4,2,0,104,59
9,1,1,0,199,60
9,3,1,1,114,61
9,4,1,0,164,62
9,4,2,1,16,63
9,2,0,1,144,64
9,2,1,0,102,65
9,4,3,1,90,66
9,4,2,0,28,67
9,3,1,0,161,68
9,2,3,1,79,69
9,2,1,1,18,70
9,4,0,1,95,71
9,2,0,0,15,72
9,2,1,0,173,73
9,3,3,1,69,74
9,1,1,1,1,75
9,2,2,0,75,76
9,3,2,0,181,77
9,3,1,0,82,78
9,4,1,0,177,79
9,4,2,0,45,80
9,1,1,0,71,81
9,2,1,1,31,82
9,3,3,1,176,83
9,2,1,0,129,84
9,1,1,1,118,85
9,3,1,0,122,86
9,4,2,1,51,87
9,4,2,0,24,88
9,4,1,0,65,89
9,2,2,0,80,90
9,4,2,0,148,91
9,2,2,0,41,92
9,2,1,1,156,93
9,4,3,1,133,94
9,1,2,1,188,95
9,1,1,0,142,96
9,4,3,1,180,97
9,2,1,0,91,98
9,4,0,0,127,99
9,3,0,0,53,100
9,1,1,1,131,101
9,3,3,0,191,102
9,1,1,0,47,103
9,2,2,1,22,104
9,2,1,0,147,105
9,1,0,0,167,106
9,1,2,1,74,107
9,2,2,0,154,108
9,3,1,1,68,109
9,3,1,1,182,110
9,3,1,0,163,111
9,4,3,1,20,112
9,2,1,0,110,113
9,1,1,1,5,114
9,3,0,0,96,115
9,4,1,0,115,116
9,4,2,1,123,117
9,1,1,1,60,118
9,2,0,0,83,119
9,1,1,0,99,120
9,3,2,1,39,121
9,4,3,1,119,122
9,3,3,1,32,123
9,2,3,1,87,124
9,4,3,1,13,125
9,4,0,1,175,126
9,1,0,0,160,127
9,2,2,0,52,128
9,2,1,0,33,129
9,3,2,0,76,130
9,3,2,1,86,131
9,3,2,0,171,132
9,1,0,1,50,133
9,4,2,0,187,134
9,1,0,1,44,135
9,2,0,0,141,136
9,3,1,0,150,137
9,3,0,0,55,138
9,2,2,0,111,139
9,1,1,0,7,140
9,2,2,1,109,141
9,2,2,0,107,142
9,2,0,1,48,143
9,3,1,1,94,144
9,2,0,0,193,145
9,2,1,0,26,146
9,1,0,0,72,147
9,3,1,0,146,148
9,3,2,0,134,149
9,2,1,0,106,150
9,1,1,0,4,151
9,4,1,0,158,152
9,4,3,1,97,153
9,1,1,1,136,154
9,4,2,1,140,155
9,2,1,1,137,156
9,1,0,0,168,157
9,1,1,1,183,158
9,4,2,0,135,159
9,3,2,0,11,160
9,1,0,0,36,161
9,3,2,1,17,162
9,2,1,0,93,163
9,3,1,0,21,164
9,3,1,0,98,165
9,2,0,1,192,166
9,4,0,0,117,167
9,2,1,0,120,168
9,3,1,0,54,169
9,1,0,0,139,170
9,1,1,0,81,171
9,4,0,0,6,172
9,1,1,1,124,173
9,1,1,0,159,174
9,4,2,0,184,175
9,1,0,0,143,176
9,1,1,0,88,177
9,1,1,1,162,178
9,4,2,1,43,179
9,1,1,0,105,180
9,3,0,1,46,181
9,4,2,1,35,182
9,3,1,1,103,183
9,2,1,1,2,184
9,4,0,0,108,185
9,4,1,0,174,186
9,3,1,0,196,187
9,1,1,1,49,188
9,1,0,0,30,189
9,4,1,0,100,190
9,2,3,1,14,191
9,1,2,1,125,192
9,2,1,1,166,193
9,4,1,0,126,194
9,1,1,0,132,195
9,3,1,0,67,196
9,4,1,1,84,197
9,4,1,1,57,198
9,2,3,1,92,199
9,2,0,0,153,200
